id,Agent,LStreet,LCity,LState,LZip,Deactivation,County
146672,Village Hot Spot,Bldg C,Clarksburg,WV,26301,30-Jun-21,HARRISON
146673,Uncle Charlie'S,Building A,Clarksburg,WV,26301,30-Jun-21,HARRISON
146674,Dunbar Food Mart,2201 Fairlawn Ave,Dunbar,WV,25064,30-Jun-21,KANAWHA
146675,Sheetz #643,1102 7th St,Parkersburg,WV,26101,30-Jun-21,WOOD
146676,Liquor Lair Llc,50 Huffcreek Highway,Man,WV,25635,30-Jun-18,LOGAN
146677,Cargo Store,35994 Coal Heritage Road,Northfork,WV,24868,30-Jun-18,MCDOWELL
146678,Bramwell Outpost,408 Simmons Ave,Freeman,WV,24724,30-Jun-21,MERCER
146679,Pit Stop,21520 Us Route 32,Fort Gay,WV,25514,30-Jun-18,WAYNE
146682,U Save Food Stores,4040 Canvas-Nettie Rd,Canvas,WV,26662,30-Jun-21,NICHOLAS
146683,Starz Hot Spot @ Osage,8 Ervin Ln,Osage,WV,26543,30-Jun-21,MONONGALIA
146685,Starz Hot Spot @ Greenbag,256 Greenbag Rd,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146687,State Line Cafe & Hot Spot Nor,1681 Washington Pike,Wellsburg,WV,26070,30-Jun-21,BROOKE
146688,Wvl Charleston Town Center,900 Pennsylvania Ave,Charleston,WV,25302,30-Jun-19,KANAWHA
146689,Homestead Market Llc,5321 Seneca Trail Rd,Valley Bend,WV,26293,30-Jun-18,RANDOLPH
146690,Mardi Gras Casino And Resort,1 Greyhound Dr,Charleston,WV,25313,30-Jun-21,KANAWHA
146691,Shooterz,90 St Johns Rd,Weirton,WV,26062,30-Jun-18,HANCOCK
146692,Ashland Company Store Llc,5633 Cherokee Rd,Northfork,WV,24868,30-Jun-21,MCDOWELL
146693,Buffalo Wild Wings,Ste 100,Buckhannon,WV,26201,30-Jun-19,UPSHUR
146694,Buffalo Wild Wings,214 Cross Rds Dr,Mount Hope,WV,25880,30-Jun-19,FAYETTE
146696,Buffalo Wild Wings,2501 Mountaineer Blvd,South Charleston,WV,25309,30-Jun-19,KANAWHA
146697,Buffalo Wild Wings,1098 Suncrest Towne Centre Dr,Morgantown,WV,26505,30-Jun-19,MONONGALIA
146698,Buffalo Wild Wings,8375 University Town Centre Dr,Morgantown,WV,26501,30-Jun-19,MONONGALIA
146699,Buffalo Wild Wings,70 Nitro Market Pl,Charleston,WV,25313,30-Jun-19,KANAWHA
146704,Par Mar #89,109 Elizabeth Pike,Mineral Wells,WV,26150,30-Jun-21,WOOD
146705,Buffalo Wild Wings,45 Betten Court,Bridgeport,WV,26330,30-Jun-19,HARRISON
146706,Quick Stop,742 New Hope Rd,Princeton,WV,24740,30-Jun-21,MERCER
146707,Grube Inc,Po Box 157,Defiance,OH,43512,30-Jun-19,DEFIANCE
146708,New Mart,3415 Frankfort Hwy,Ridgeley,WV,26753,30-Jun-21,MINERAL
146709,The Liquor Lair Llc,50 Huffcreek Hwy,Man,WV,25635,30-Jun-21,LOGAN
146710,Food Stop #2,1413 Us Rt 60,Huntington,WV,25705,30-Jun-18,CABELL
146711,Food Stop #1,5158 Us Route 60,Huntington,WV,25705,30-Jun-18,CABELL
146712,Tropics,2500 Cranberry Square,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146713,Par Mar Store #95,300 E Park Ave,Fairmont,WV,26554,30-Jun-21,MARION
146715,Par Mar Store #94,15039 Maccorkle Ave,Cabin Creek,WV,25035,30-Jun-21,KANAWHA
146716,Par Mar Store #92,1042 Midland Trail,Smithers,WV,25186,30-Jun-21,FAYETTE
146717,Sheetz #650,25 Gantzer Ridge Rd,Triadelphia,WV,26059,30-Jun-19,OHIO
146718,Cargo Store,35994 Coal Heritage Rd,Northfork,WV,24868,30-Jun-21,MCDOWELL
146719,Three Wagging Tails Cafe,605 1/2 Third St,New Martinsville,WV,26155,30-Jun-21,WETZEL
146720,Three Springs Cafe,1600 Potomac Ave,Weirton,WV,26062,30-Jun-21,HANCOCK
146721,Aunt Julie'S,1269 Washington St,Newell,WV,26050,30-Jun-21,HANCOCK
146723,The Coffee Cup,520 Third St,New Martinsville,WV,26155,30-Jun-21,WETZEL
146724,Rutter'S #73,5021 Tabler Station Rd,Inwood,WV,25428,30-Jun-21,BERKELEY
146725,Weirton - Bp,341 Penco Rd,Weirton,WV,26062,30-Jun-21,HANCOCK
146726,Hardestys Express Mart Llc,994 Wyatt Rd,Shinnston,WV,26431,30-Jun-21,HARRISON
146728,Burns Bait And Carryout,484 Little Kanawha Pkwy,Elizabeth,WV,26143,30-Jun-21,WIRT
146729,Par Mar Store #17,2665 Main St.,Hurricane,WV,25526,30-Jun-21,PUTNAM
146730,Par Mar Store #97,2110 Shadyside Rd,Saint Albans,WV,25177,30-Jun-21,KANAWHA
146731,Par Mar Store #96,6819 Sissonville Dr,Charleston,WV,25312,30-Jun-21,KANAWHA
146732,Tkm Customer Service Llc,500 Mall Rd,Barboursville,WV,25504,30-Jun-21,CABELL
146734,Smoker'S Paradise Inc,510 S Church St,Ripley,WV,25271,30-Jun-21,JACKSON
146735,Flat Iron Drug Store,69 Mcdowell St,Welch,WV,24801,30-Jun-21,MCDOWELL
146736,Sheetz #650,25 Gantzer Ridge Rd,Triadelphia,WV,26059,30-Jun-21,OHIO
146737,Princeton Mart,605 Rogers St,Princeton,WV,24740,30-Jun-20,MERCER
146738,Circle 5 Inc,177 Coleman Drive,Lewisburg,WV,24901,30-Jun-20,GREENBRIER
146739,Par Mar Oil Company,13135 Emerson Ave,Williamstown,WV,26187,30-Jun-19,WOOD
146740,Mini Gaints Llc,13135 Emerson Ave,Williamstown,WV,26187,30-Jun-19,WOOD
146741,Par Mar Store #99,13135 Emerson Ave,Williamstown,WV,26187,30-Jun-21,WOOD
146742,Par Mar Store #100,1932 Martha Rd,Barboursville,WV,25504,30-Jun-21,CABELL
146743,Scarbro Market,2201 Scarbro Rd,Scarbro,WV,25917,30-Jun-21,FAYETTE
146744,Grandview Exxon,2180 Grandview Rd,Beaver,WV,25813,30-Jun-20,RALEIGH
146745,Colony Drug Pharmacy,,,,,30-Jun-19,RALEIGH
146746,The Big Easy Lounge,5005 Mid Atlantic Dr,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146748,Dawg Den,245 Kruger St,Wheeling,WV,26003,30-Jun-21,OHIO
146749,7-Eleven #35933j,1300 Bigley Ave,Charleston,WV,25314,30-Jun-21,KANAWHA
146750,Uncle Pete'S Llc,1 Community St,Wheeling,WV,26003,30-Jun-21,OHIO
146751,7-Eleven 34915b,419 Virginia Ave,Petersburg,WV,26847,30-Jun-21,GRANT
146752,7-Eleven #35942h,100 Childress Plaza,South Charleston,WV,25303,30-Jun-21,KANAWHA
146753,Bogey'S Bethany Pike Carryout,231 Bethany Pike,Wheeling,WV,26003,30-Jun-21,OHIO
146754,Par Mar #102,6751 Staunton Parkersburg Tnpk,Bartow,WV,24920,30-Jun-21,POCAHONTAS
146755,High Life Lounge,125 Staunton Dr,Weston,WV,26452,30-Jun-21,LEWIS
146756,High Life Lounge,1971 Harrison Avenue,Elkins,WV,26241,30-Jun-21,RANDOLPH
146757,Pit Stop,21520 Us Route 52,Fort Gay,WV,25514,30-Jun-21,WAYNE
146758,Little General Store #7700,3905 16th St Rd,Huntington,WV,25701,30-Jun-21,CABELL
146759,Lulu Mart,1353 Madison Ave,Huntington,WV,25704,30-Jun-21,WAYNE
146760,Big Otter Food Mart #160,6556 Big Otter Hwy,Ivydale,WV,25113,30-Jun-21,CLAY
146761,Walmart Supercenter Fuel Kiosk,40 Jett Lane,Elkins,WV,26241,30-Jun-21,RANDOLPH
146762,Jesse E-Z Stop Llc,7459 Appalachian Highway,Jesse,WV,24849,30-Jun-21,WYOMING
146763,Walmart Supercenter Fuel Kiosk,320 Mallard Lane,Mason,WV,25260,30-Jun-21,MASON
146764,Walmart Supercenter Fuel Kiosk,1976 Jefferson Street N,Lewisburg,WV,24901,30-Jun-21,GREENBRIER
146765,Walmart Supercenter Fuel Kiosk,3333 Us Route 60,Huntington,WV,25705,30-Jun-21,CABELL
146766,Walmart Supercenter Fuel Kiosk,32 Tygart Mall Loop,Fairmont,WV,26554,30-Jun-21,MARION
146767,Walmart Supercenter Fuel Kiosk,110 Berlin Rd,Weston,WV,26452,30-Jun-21,LEWIS
146768,The Bears Den,,,,,30-Jun-21,POCAHONTAS
146770,Walmart  Supercenter Fuel Kios,179 Greasy Ridge Rd,Princeton,WV,24739,30-Jun-21,MERCER
146771,Walmart Supercenter Fuel Kiosk,2902 Patriots Lane,Parkersburg,WV,26101,30-Jun-21,WOOD
146772,Walmart Supercenter Fuel Kiosk,309 Russell Ave,New Martinsville,WV,26155,30-Jun-21,WETZEL
146773,Walmart Supercenter Fuel Kiosk,3 Walmart Dr,Moundsville,WV,26041,30-Jun-21,MARSHALL
146774,Par Mar #105,302 Thrid Street,Williamstown,WV,26187,30-Jun-21,WOOD
146775,7-Eleven   #16924a,209 W  Main St,Romney,WV,26757,30-Jun-21,HAMPSHIRE
146776,7-Eleven  #17109a,100 Bakers St,Keyser,WV,26726,30-Jun-21,MINERAL
146777,7-Eleven  #28317a,15 W Main St,Wardensville,WV,26851,30-Jun-21,HARDY
146778,7-Eleven  #28326a,1 Washington Street,Fort Ashby,WV,26719,30-Jun-21,MINERAL
146779,7-Eleven #35943a,164 Main St,Rivesville,WV,26588,30-Jun-21,MARION
146780,7-Eleven #35937a,6205 Mason Dixon Hwy,Blacksville,WV,26521,30-Jun-21,MONONGALIA
146781,7-Eleven #35946a,385 3rd Street,New Martinsville,WV,26155,30-Jun-21,WETZEL
146782,7-Eleven #35944a,300 E Main St,Mannington,WV,26582,30-Jun-21,MARION
146783,7-Eleven #35915a,707 Winfield Rd,Saint Albans,WV,25177,30-Jun-21,PUTNAM
146784,7-Eleven #35914a,301 West Main St,Saint Albans,WV,25177,30-Jun-21,KANAWHA
146785,Sheetz #660,31 Tanyard Station Drive,Barboursville,WV,25504,30-Jun-21,CABELL
146786,Mill Creek Pub,9772 Seneca Trail,Mill Creek,WV,26280,30-Jun-21,RANDOLPH
146787,Par Mar Store #1105,201 Dodge Avenue,Williamstown,WV,26187,30-Jun-21,WOOD
146788,Winston'S Hot Spot 2,3266 Route 60 E,Huntington,WV,25705,30-Jun-21,CABELL
146789,Madelynn'S Hot Spot & Cafe,750 Fairmont Road Suite B,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146790,Stop Buy,420 W Piedmont St,Keyser,WV,26726,30-Jun-21,MINERAL
146791,Sammy,15 Green St,Piedmont,WV,26750,30-Jun-21,MINERAL
146792,Ismart,1909 Harper Rd,Beckley,WV,25801,30-Jun-21,RALEIGH
146793,T & M Meats,5254 Big Tyler Rd,Charleston,WV,25313,30-Jun-21,KANAWHA
146794,Red Lightning,10779 Charleston Rd,Red House,WV,25168,30-Jun-21,PUTNAM
146795,Lucky Day,,,,,30-Jun-20,HARRISON
146796,Madelynn'S Hot Spot And Cafe I,3123 University Ave,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146797,Martin'S Food Market,1317 Old Courthouse Sq,Martinsburg,WV,25401,30-Jun-21,BERKELEY
146798,Martin'S Food Market,147 Roaring Lion Dr,Hedgesville,WV,25427,30-Jun-21,BERKELEY
146799,Mnj Mart,3024 E Dupont Ave,Shrewsbury,WV,25015,30-Jun-21,KANAWHA
146800,Saratoga Hot Spot Ii,2767 Whitehall Rd,Fairmont,WV,26554,30-Jun-21,MARION
146801,Jack'S Sunoco,1006 Washington Ave,Huntington,WV,25704,30-Jun-21,WAYNE
146802,Par Mar Store #106,402 4th St,Nitro,WV,25143,30-Jun-21,KANAWHA
146803,Hodgesville Mini Mart,4910 Clarksburg Rd,Buckhannon,WV,26201,30-Jun-21,UPSHUR
146804,Lakeside Market,17893 Rd Bailey Hwy,Hanover,WV,24839,30-Jun-21,WYOMING
146805,Bfs Foods #87,200 First St,Parsons,WV,26287,30-Jun-21,TUCKER
146806,Coen Markets #1701,1961 Dallas Pike Rd,Valley Grove,WV,26060,30-Jun-21,OHIO
146807,Bfs Foods #88,7000 Mid Atlantic Dr,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146808,House Of Brews,2308 Eldersville Rd,Follansbee,WV,26037,30-Jun-21,BROOKE
146809,Greg'S #1,2400 4th St,Moundsville,WV,26041,30-Jun-21,MARSHALL
146810,Greg'S Iii,128 Jefferson St,Moundsville,WV,26041,30-Jun-21,MARSHALL
146811,Adams Grocery,6622 Ohio River Road,Lesage,WV,25537,30-Jun-21,CABELL
146812,7-Eleven #28316b,49 Patrick Henry Way,Charles Town,WV,25414,30-Jun-21,JEFFERSON
146813,Middlebourne Galaxy Food Cente,10692 Tyler Hwy,Middlebourne,WV,26149,30-Jun-21,TYLER
146814,Arrowhead Deli,1831 Coal Heritage Rd,Bluefield,WV,24701,30-Jun-21,MERCER
146815,South Hills Golf Club,1253 Gihon Rd,Parkersburg,WV,26101,30-Jun-21,WOOD
146816,Forkers Sports Bar,5317 Rocky Fork Rd,Charleston,WV,25313,30-Jun-20,KANAWHA
146817,Sunglass Way Llc,305 54th Street Se,Charleston,WV,25304,30-Jun-21,KANAWHA
146818,Black Bear Express Parkersburg,10116 Emerson Ave,Parkersburg,WV,26101,30-Jun-21,WOOD
146819,Par Mar Oil #116,1503 Washington St E,Charleston,WV,25311,30-Jun-21,KANAWHA
146820,Valley Cheese,2200 Market St,Wheeling,WV,26003,30-Jun-21,OHIO
146821,Madelynn'S Hot Spot & Cafe Iii,100 Hatrman Run Rd,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146822,North End Market,3704 Emerson Ave,Parkersburg,WV,26101,30-Jun-21,WOOD
146823,Quick Mart #11,2082 Poplar St,Kenova,WV,25530,30-Jun-21,WAYNE
146824,American Spirirts,896 2nd Street Suite 1,Mason,WV,25260,30-Jun-21,MASON
146825,Par Mar Oil #117,5056 State Rt 12 And 3,Talcott,WV,24981,30-Jun-21,SUMMERS
146826,Par Mar Oil #115,841 Washington St West,Charleston,WV,25302,30-Jun-21,KANAWHA
146827,Melrose Square,2027 Athens Rd,Princeton,WV,24740,30-Jun-21,MERCER
146828,Village Store,1016 Low Gap Rd,Princeton,WV,24740,30-Jun-21,MERCER
146829,The Roberts Family Store,19001 Veterans Memorial Hwy,Kingwood,WV,26537,30-Jun-21,PRESTON
146830,Milton Exxon,Interstate 64 / Johns Creek Rd,Milton,WV,25541,30-Jun-21,CABELL
146831,Shop Rite,108 Hinton Rd,Shady Spring,WV,25918,30-Jun-21,RALEIGH
146832,7-Eleven #10673j,110 S Mildred St,Ranson,WV,25438,30-Jun-21,JEFFERSON
146833,High Life Lounge,242 S. Kanawha St,Buckhannon,WV,26201,30-Jun-21,UPSHUR
146834,High Life Lounge,517 East Park Ave,Fairmont,WV,26554,30-Jun-21,MARION
146835,High Life Lounge,11 East Gate Plaza,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146836,Kendra'S Hot Spot And Grill,3466 Fairmont Ave,Fairmont,WV,26554,30-Jun-21,MARION
146837,Walmart #5319,1881 Robert C Byrd Dr,Beckley,WV,25801,30-Jun-21,RALEIGH
146838,Walmart #5088,450 Stewart Ln,Triadelphia,WV,26059,30-Jun-21,OHIO
146839,Walmart #5296,25 Nichols Dr,Barboursville,WV,25504,30-Jun-21,CABELL
146840,Walmart #6951,369 Scotts Fork - Bonnie Rd,Sutton,WV,26601,30-Jun-21,BRAXTON
146841,Walmart #1360,204 Town Center Rd,Fayetteville,WV,25840,30-Jun-21,FAYETTE
146842,Coleman Drive Exxon,177 Coleman Drive,Lewisburg,WV,24901,30-Jun-21,GREENBRIER
146843,Yoga Power,601 Morris St Suite 302,Charleston,WV,25301,30-Jun-21,KANAWHA
146844,One More On Route  2,9887 Ripley Rd,Point Pleasant,WV,25550,30-Jun-20,MASON
146845,High Life Lounge,712 Beverly Pike,Elkins,WV,26241,30-Jun-21,RANDOLPH
146846,Country Store The,8015 Cumberland Rd,Springfield,WV,26763,30-Jun-20,HAMPSHIRE
146847,Walmart #2474,R.R. #4 Box 82,Keyser,WV,26726,30-Jun-21,MINERAL
146848,Walmart #1522,721 Beverly Pike,Elkins,WV,26241,30-Jun-21,RANDOLPH
146849,Walmart #2849,320 Mallard Lane,Mason,WV,25260,30-Jun-21,MASON
146850,Walmart #1499,1976 Jefferson St N,Lewisburg,WV,24901,30-Jun-21,GREENBRIER
146851,Walmart #2244,3333 Us Route 60,Huntington,WV,25705,30-Jun-21,CABELL
146852,Walmart #1714,32 Tygart Mall Loop,Fairmont,WV,26554,30-Jun-21,MARION
146853,Walmart #1653,110 Berlin Rd,Weston,WV,26452,30-Jun-21,LEWIS
146854,Walmart #2933,201 Greasy Ridge Rd,Princeton,WV,24739,30-Jun-21,MERCER
146855,Walmart #2823,2900 Pike St,Parkersburg,WV,26101,30-Jun-21,WOOD
146856,Walmart #2684,1142 S Bridge St,New Martinsville,WV,26155,30-Jun-21,WETZEL
146857,Walmart #2852,10 Walmart Dr,Moundsville,WV,26041,30-Jun-21,MARSHALL
146858,Walmart #1477,,,,,30-Jun-21,NICHOLAS
146859,Walmart #2833,1 Walmart Ln,Grafton,WV,26354,30-Jun-21,TAYLOR
146860,Walmart #3215,5605 University Town Center Dr,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146861,Walmart #4277,167 Progress Way,Hurricane,WV,25526,30-Jun-21,PUTNAM
146862,Walmart #4278,1001 Warrior Way,Quincy,WV,25015,30-Jun-21,KANAWHA
146863,Walmart #4372,100 Walmart Dr,Kingwood,WV,26537,30-Jun-21,PRESTON
146864,Walmart #4423,5680 Hammonds Mill Rd,Martinsburg,WV,25404,30-Jun-21,BERKELEY
146865,Walmart #1782,701 Grand Central Ave,Vienna,WV,26105,30-Jun-21,WOOD
146866,Walmart #1703,800 Foxcroft Ave,Martinsburg,WV,25401,30-Jun-21,BERKELEY
146867,Walmart #1544,550 Emily Dr,Clarksburg,WV,26301,30-Jun-21,HARRISON
146868,Walmart #1948,400 Three Springs Dr,Weirton,WV,26062,30-Jun-21,HANCOCK
146869,Walmart #2036,2700 Mountaineer Blvd,South Charleston,WV,25309,30-Jun-21,KANAWHA
146870,Walmart #2083,75 Retail Circle,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146871,Walmart #2566,96 Patrick Henry Way,Charles Town,WV,25414,30-Jun-21,JEFFERSON
146872,Walmart #2576,100 Nitro Market Pl,Cross Lanes,WV,25313,30-Jun-21,KANAWHA
146873,Walmart #2610,77 Norman Morgan Blvd,Logan,WV,25601,30-Jun-21,LOGAN
146874,Walmart #2696,11 Harness Rd,Moorefield,WV,26836,30-Jun-21,HARDY
146875,Walmart #2792,100 Mcginnis Dr,Wayne,WV,25570,30-Jun-21,WAYNE
146876,Walmart #2809,100 Buckhannon Crossroads,Buckhannon,WV,26201,30-Jun-21,UPSHUR
146877,Walmart #2810,97 Williams Dr,Spencer,WV,25276,30-Jun-21,ROANE
146878,Rupert Service Center,220 Nicholas Street,Rupert,WV,25984,30-Jun-21,GREENBRIER
146879,Jersey'S Llc,74 Holden Rd,Mount Gay,WV,25637,30-Jun-21,LOGAN
146880,Debbie'S Market,12503 Marshall Hwy,Jolo,WV,24850,30-Jun-21,MCDOWELL
